	Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area	Benchmark	Previous	Final_Pass	Improvement
1029	1029	['&if -W 300 -x -K 6', '&dch', '&if -W 300 -y -K 6']	23.239	5.091(22%)	18.148(78%)	22.0	7285.0	0.0	7285.0	2784.0	0.0	2415.0	7459.0	armcore	['&if -W 300 -x -K 6', '&dch']	&if -W 300 -y -K 6	6.102999999999998
1030	1030	['&if -W 300 -g -K 6', '&dch', '&if -W 300 -y -K 6']	24.383000000000003	5.339(22%)	19.044(78%)	22.0	7471.0	0.0	7471.0	2784.0	0.0	2876.0	7036.0	armcore	['&if -W 300 -g -K 6', '&dch']	&if -W 300 -y -K 6	2.1199999999999974
1031	1031	['&if -W 300 -y -K 6', '&dch&if -W 300 -y -K 6']	24.612	5.463(23%)	19.149(77%)	23.0	7330.0	0.0	7330.0	2784.0	0.0	2414.0	7126.0	armcore	['&if -W 300 -y -K 6']	&dch&if -W 300 -y -K 6	0.0
1032	1032	['&synch2', '&dch', '&if -W 300 -y -K 6']	19.819000000000003	5.587(29%)	14.232(71%)	29.0	7334.0	0.0	7334.0	2784.0	0.0	2414.0	7143.0	armcore	['&synch2', '&dch']	&if -W 300 -y -K 6	0.3219999999999956
1033	1033	['&dch', '&dch', '&if -W 300 -y -K 6']	19.524	4.223(22%)	15.301(78%)	22.0	7446.0	0.0	7446.0	2784.0	0.0	2414.0	7114.0	armcore	['&dch', '&dch']	&if -W 300 -y -K 6	3.9129999999999967
1034	1034	['&dch -f', '&dch', '&if -W 300 -y -K 6']	20.497	4.471(22%)	16.026(78%)	22.0	7359.0	0.0	7359.0	2784.0	0.0	2414.0	7095.0	armcore	['&dch -f', '&dch']	&if -W 300 -y -K 6	3.3880000000000017
1035	1035	['&dch -f', '&if -W 300 -K 6 -v', '&mfs', '&st']	22.566	4.967(23%)	17.599(77%)	23.0	7063.0	0.0	7063.0	2784.0	0.0	2414.0	7154.0	armcore	['&dch -f', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1036	1036	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dch', '&if -W 300 -y -K 6']	19.22	4.347(23%)	14.873(77%)	23.0	7229.0	0.0	7229.0	2784.0	0.0	2414.0	7142.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dch']	&if -W 300 -y -K 6	1.6000000000000014
1037	1037	['&if -W 300 -K 6 -v', '&st', '&dch', '&if -W 300 -y -K 6']	20.168	4.471(23%)	15.697(77%)	23.0	7249.0	0.0	7249.0	2784.0	0.0	2414.0	7012.0	armcore	['&if -W 300 -K 6 -v', '&st', '&dch']	&if -W 300 -y -K 6	3.995000000000001
1038	1038	['&dc2', '&dch -f', '&if -W 300 -y -K 6']	21.186999999999998	4.595(22%)	16.592(78%)	22.0	7511.0	0.0	7511.0	2784.0	0.0	2414.0	7028.0	armcore	['&dc2', '&dch -f']	&if -W 300 -y -K 6	3.6260000000000048
1039	1039	['&syn2', '&dch -f', '&if -W 300 -y -K 6']	19.674	4.347(23%)	15.327(77%)	23.0	7247.0	0.0	7247.0	2784.0	0.0	2414.0	7081.0	armcore	['&syn2', '&dch -f']	&if -W 300 -y -K 6	1.4969999999999999
1040	1040	['&syn3', '&dch -f', '&if -W 300 -y -K 6']	21.094	4.613(22%)	16.481(78%)	22.0	7404.0	0.0	7404.0	2784.0	0.0	2414.0	7084.0	armcore	['&syn3', '&dch -f']	&if -W 300 -y -K 6	1.0650000000000013
1041	1041	['&syn4', '&dch -f', '&if -W 300 -y -K 6']	19.813	4.458(23%)	15.355(77%)	23.0	7702.0	0.0	7702.0	2784.0	0.0	2877.0	7262.0	armcore	['&syn4', '&dch -f']	&if -W 300 -y -K 6	0.2789999999999999
1042	1042	['&b', '&dch -f', '&if -W 300 -y -K 6']	22.018	4.843(22%)	17.175(78%)	22.0	7399.0	0.0	7399.0	2784.0	0.0	2414.0	7312.0	armcore	['&b', '&dch -f']	&if -W 300 -y -K 6	4.695
1043	1043	['&b -d', '&dch -f', '&if -W 300 -y -K 6']	19.752	4.347(23%)	15.405(77%)	23.0	7337.0	0.0	7337.0	2784.0	0.0	2414.0	7172.0	armcore	['&b -d', '&dch -f']	&if -W 300 -y -K 6	5.352
1044	1044	['&if -W 300 -x -K 6', '&dch -f', '&if -W 300 -y -K 6']	23.366	4.967(22%)	18.399(78%)	22.0	7287.0	0.0	7287.0	2784.0	0.0	2414.0	7257.0	armcore	['&if -W 300 -x -K 6', '&dch -f']	&if -W 300 -y -K 6	4.805999999999997
1045	1045	['&if -W 300 -g -K 6', '&dch -f', '&if -W 300 -y -K 6']	26.444000000000003	5.835(23%)	20.609(77%)	23.0	7353.0	0.0	7353.0	2784.0	0.0	2415.0	7508.0	armcore	['&if -W 300 -g -K 6', '&dch -f']	&if -W 300 -y -K 6	1.011999999999997
1046	1046	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st']	21.683000000000003	4.719(22%)	16.964(78%)	22.0	7103.0	0.0	7103.0	2784.0	0.0	2414.0	7165.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1047	1047	['&if -W 300 -y -K 6', '&dch -f', '&if -W 300 -y -K 6']	21.996	4.719(22%)	17.277(78%)	22.0	7331.0	0.0	7331.0	2784.0	0.0	2414.0	7187.0	armcore	['&if -W 300 -y -K 6', '&dch -f']	&if -W 300 -y -K 6	4.378000000000004
1048	1048	['&synch2', '&dch -f', '&if -W 300 -y -K 6']	19.65	5.463(28%)	14.187(72%)	28.0	7326.0	0.0	7326.0	2784.0	0.0	2414.0	7160.0	armcore	['&synch2', '&dch -f']	&if -W 300 -y -K 6	0.490000000000002
1049	1049	['&dch', '&dch -f', '&if -W 300 -y -K 6']	20.214000000000002	4.223(21%)	15.991(79%)	21.0	7447.0	0.0	7447.0	2784.0	0.0	2414.0	7151.0	armcore	['&dch', '&dch -f']	&if -W 300 -y -K 6	3.3599999999999994
1050	1050	['&dch -f', '&dch -f', '&if -W 300 -y -K 6']	20.508000000000003	4.471(22%)	16.037(78%)	22.0	7386.0	0.0	7386.0	2784.0	0.0	2414.0	7213.0	armcore	['&dch -f', '&dch -f']	&if -W 300 -y -K 6	4.046999999999997
1051	1051	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dch -f', '&if -W 300 -y -K 6']	19.273	4.347(23%)	14.926(77%)	23.0	7249.0	0.0	7249.0	2784.0	0.0	2414.0	7167.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dch -f']	&if -W 300 -y -K 6	3.198999999999998
1052	1052	['&if -W 300 -K 6 -v', '&st', '&dch -f', '&if -W 300 -y -K 6']	20.467	4.471(22%)	15.996(78%)	22.0	7259.0	0.0	7259.0	2784.0	0.0	2414.0	7194.0	armcore	['&if -W 300 -K 6 -v', '&st', '&dch -f']	&if -W 300 -y -K 6	4.063000000000002
1053	1053	['&dc2', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	21.67	4.706(22%)	16.964(78%)	22.0	7340.0	0.0	7340.0	2784.0	0.0	2414.0	7189.0	armcore	['&dc2', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	1.347999999999999
1054	1054	['&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.611	4.595(23%)	16.016(77%)	23.0	7158.0	0.0	7158.0	2784.0	0.0	2414.0	7172.0	armcore	['&syn2', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	-0.4180000000000028
1055	1055	['&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.611	4.595(23%)	16.016(77%)	23.0	7174.0	0.0	7174.0	2784.0	0.0	2414.0	7109.0	armcore	['&syn3', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	-0.1479999999999997
1056	1056	['&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	19.595	4.241(22%)	15.354(78%)	22.0	7487.0	0.0	7487.0	2784.0	0.0	2414.0	7187.0	armcore	['&syn4', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	-1.0259999999999962
1057	1057	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st']	23.079	5.091(23%)	17.988(77%)	23.0	7128.0	0.0	7128.0	2784.0	0.0	2880.0	7308.0	armcore	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&mfs']	&st	0.0
1058	1058	['&b', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.491	4.471(22%)	16.020(78%)	22.0	7222.0	0.0	7222.0	2784.0	0.0	2413.0	7324.0	armcore	['&b', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	-0.007999999999999119
1059	1059	['&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.491	4.471(22%)	16.020(78%)	22.0	7221.0	0.0	7221.0	2784.0	0.0	2878.0	7329.0	armcore	['&b -d', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	0.120000000000001
1060	1060	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.863000000000003	4.595(23%)	16.268(77%)	23.0	7155.0	0.0	7155.0	2784.0	0.0	2878.0	7571.0	armcore	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	2.914999999999999
1061	1061	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.008	4.471(23%)	15.537(77%)	23.0	7161.0	0.0	7161.0	2784.0	0.0	2880.0	7402.0	armcore	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	0.8710000000000022
1062	1062	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	19.926	4.471(23%)	15.455(77%)	23.0	7190.0	0.0	7190.0	2784.0	0.0	2878.0	7317.0	armcore	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	1.9860000000000007
1063	1063	['&synch2', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	18.813	5.157(28%)	13.656(72%)	28.0	7187.0	0.0	7187.0	2784.0	0.0	2878.0	7170.0	armcore	['&synch2', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	1.6769999999999996
1064	1064	['&dch', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	19.384	4.223(22%)	15.161(78%)	22.0	7073.0	0.0	7073.0	2784.0	0.0	2414.0	7294.0	armcore	['&dch', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	2.9450000000000003
1065	1065	['&dch -f', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	20.363	4.471(22%)	15.892(78%)	22.0	7103.0	0.0	7103.0	2784.0	0.0	2414.0	7312.0	armcore	['&dch -f', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	2.2029999999999994
1066	1066	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	19.345	4.223(22%)	15.122(78%)	22.0	7158.0	0.0	7158.0	2784.0	0.0	2414.0	7336.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	2.3380000000000045
1067	1067	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -y -K 6']	19.503	4.347(23%)	15.156(77%)	23.0	7175.0	0.0	7175.0	2784.0	0.0	2876.0	7331.0	armcore	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&mfs', '&st']	&if -W 300 -y -K 6	3.5760000000000005
1068	1068	['&dc2', '&if -W 300 -K 6 -v', '&st']	23.013	4.967(22%)	18.046(78%)	22.0	7334.0	0.0	7334.0	2784.0	0.0	2881.0	7240.0	armcore	['&dc2', '&if -W 300 -K 6 -v']	&st	0.0
1069	1069	['&dc2', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	21.669	4.706(22%)	16.963(78%)	22.0	7387.0	0.0	7387.0	2784.0	0.0	2881.0	7253.0	armcore	['&dc2', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	1.3440000000000012
1070	1070	['&syn2', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	20.611	4.595(23%)	16.016(77%)	23.0	7239.0	0.0	7239.0	2784.0	0.0	2878.0	7244.0	armcore	['&syn2', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	-0.6180000000000021
1071	1071	['&syn3', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	20.611	4.595(23%)	16.016(77%)	23.0	7257.0	0.0	7257.0	2784.0	0.0	2877.0	7281.0	armcore	['&syn3', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	0.532
1072	1072	['&syn4', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	18.829	4.086(22%)	14.743(78%)	22.0	7537.0	0.0	7537.0	2784.0	0.0	2414.0	7333.0	armcore	['&syn4', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	1.318999999999999
1073	1073	['&b', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	20.809	4.489(22%)	16.320(78%)	22.0	7219.0	0.0	7219.0	2784.0	0.0	2414.0	7333.0	armcore	['&b', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	-0.1980000000000004
1074	1074	['&b -d', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	20.491	4.471(22%)	16.020(78%)	22.0	7210.0	0.0	7210.0	2784.0	0.0	2879.0	7616.0	armcore	['&b -d', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	0.2289999999999992
1075	1075	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	21.747	4.843(23%)	16.904(77%)	23.0	7164.0	0.0	7164.0	2784.0	0.0	2414.0	7300.0	armcore	['&if -W 300 -x -K 6', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	5.301000000000002
1076	1076	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	20.683000000000003	4.595(23%)	16.088(77%)	23.0	7183.0	0.0	7183.0	2784.0	0.0	2413.0	7522.0	armcore	['&if -W 300 -g -K 6', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	1.803999999999995
1077	1077	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	22.401	4.843(22%)	17.558(78%)	22.0	7264.0	0.0	7264.0	2784.0	0.0	2414.0	7351.0	armcore	['&if -W 300 -y -K 6', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	1.3670000000000009
1078	1078	['&synch2', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	19.464000000000002	4.347(23%)	15.117(77%)	23.0	7213.0	0.0	7213.0	2784.0	0.0	2414.0	7385.0	armcore	['&synch2', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	0.9949999999999974
1079	1079	['&syn2', '&if -W 300 -K 6 -v', '&st']	19.993	4.640(24%)	15.353(76%)	24.0	7270.0	0.0	7270.0	2784.0	0.0	2414.0	7320.0	armcore	['&syn2', '&if -W 300 -K 6 -v']	&st	0.0
1080	1080	['&dch', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	19.945	4.347(22%)	15.598(78%)	22.0	7138.0	0.0	7138.0	2784.0	0.0	2414.0	7361.0	armcore	['&dch', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	2.916999999999998
1081	1081	['&dch -f', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	20.784000000000002	4.595(23%)	16.189(77%)	23.0	7148.0	0.0	7148.0	2784.0	0.0			armcore	['&dch -f', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	1.830999999999996
1082	1082	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	19.199	4.223(22%)	14.976(78%)	22.0	7171.0	0.0	7171.0	2784.0	0.0	2414.0	7264.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	3.0249999999999986
1083	1083	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&st', '&if -W 300 -y -K 6']	21.151999999999997	4.595(22%)	16.557(78%)	22.0	7249.0	0.0	7249.0	2784.0	0.0	2414.0	7242.0	armcore	['&if -W 300 -K 6 -v', '&st', '&if -W 300 -K 6 -v', '&st']	&if -W 300 -y -K 6	2.9470000000000027
1084	1084	['&dc2', '&dc2', '&synch2']	25.226999999999997	5.463(22%)	19.764(78%)	22.0	7379.0	0.0	7379.0	2784.0	0.0	2414.0	7231.0	armcore	['&dc2', '&dc2']	&synch2	-1.0239999999999938
1085	1085	['&syn2', '&dc2', '&synch2']	21.204	4.406(21%)	16.798(79%)	21.0	7392.0	0.0	7392.0	2784.0	0.0	2878.0	7222.0	armcore	['&syn2', '&dc2']	&synch2	0.06400000000000006
1086	1086	['&syn3', '&dc2', '&synch2']	21.441	4.613(22%)	16.828(78%)	22.0	7393.0	0.0	7393.0	2784.0	0.0	2414.0	7488.0	armcore	['&syn3', '&dc2']	&synch2	-0.6069999999999993
1087	1087	['&syn4', '&dc2', '&synch2']	17.769000000000002	4.851(28%)	12.918(72%)	28.0	7624.0	0.0	7624.0	2784.0	0.0	2877.0	7191.0	armcore	['&syn4', '&dc2']	&synch2	1.296999999999997
1088	1088	['&b', '&dc2', '&synch2']	23.329	5.091(22%)	18.238(78%)	22.0	7471.0	0.0	7471.0	2784.0	0.0	2414.0	7266.0	armcore	['&b', '&dc2']	&synch2	-1.9830000000000005
1089	1089	['&b -d', '&dc2', '&synch2']	23.816999999999997	5.215(22%)	18.602(78%)	22.0	7381.0	0.0	7381.0	2784.0	0.0	2414.0	7312.0	armcore	['&b -d', '&dc2']	&synch2	0.045000000000001705
1090	1090	['&syn3', '&if -W 300 -K 6 -v', '&st']	21.143	4.595(22%)	16.548(78%)	22.0	7184.0	0.0	7184.0	2784.0	0.0	2877.0	7390.0	armcore	['&syn3', '&if -W 300 -K 6 -v']	&st	0.0
1091	1091	['&if -W 300 -x -K 6', '&dc2', '&synch2']	22.193	4.843(22%)	17.350(78%)	22.0	7367.0	0.0	7367.0	2784.0	0.0	2414.0	7300.0	armcore	['&if -W 300 -x -K 6', '&dc2']	&synch2	0.5029999999999966
1092	1092	['&if -W 300 -g -K 6', '&dc2', '&synch2']	23.209	5.091(22%)	18.118(78%)	22.0	7359.0	0.0	7359.0	2784.0	0.0	2879.0	7316.0	armcore	['&if -W 300 -g -K 6', '&dc2']	&synch2	1.4649999999999999
1093	1093	['&if -W 300 -y -K 6', '&dc2', '&synch2']	23.1	4.967(22%)	18.133(78%)	22.0	7414.0	0.0	7414.0	2784.0	0.0	2876.0	7476.0	armcore	['&if -W 300 -y -K 6', '&dc2']	&synch2	0.8099999999999987
1094	1094	['&synch2', '&dc2', '&synch2']	21.008000000000003	4.888(24%)	16.120(76%)	24.0	7394.0	0.0	7394.0	2784.0	0.0	2879.0	7278.0	armcore	['&synch2', '&dc2']	&synch2	-0.08200000000000429
1095	1095	['&dch', '&dc2', '&synch2']	24.570999999999998	5.339(22%)	19.232(78%)	22.0	7313.0	0.0	7313.0	2784.0	0.0	2878.0	7245.0	armcore	['&dch', '&dc2']	&synch2	-0.9390000000000001
1096	1096	['&dch -f', '&dc2', '&synch2']	22.451999999999998	4.967(23%)	17.485(77%)	23.0	7318.0	0.0	7318.0	2784.0	0.0	2414.0	7261.0	armcore	['&dch -f', '&dc2']	&synch2	-1.5009999999999977
1097	1097	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dc2', '&synch2']	20.599	4.595(23%)	16.004(77%)	23.0	7298.0	0.0	7298.0	2784.0	0.0	2414.0	7298.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&dc2']	&synch2	-0.9830000000000005
1098	1098	['&if -W 300 -K 6 -v', '&st', '&dc2', '&synch2']	20.335	4.471(22%)	15.864(78%)	22.0	7336.0	0.0	7336.0	2784.0	0.0	2875.0	7209.0	armcore	['&if -W 300 -K 6 -v', '&st', '&dc2']	&synch2	0.23199999999999577
1099	1099	['&dc2', '&syn2', '&synch2']	22.329	5.120(23%)	17.209(77%)	23.0	7406.0	0.0	7406.0	2784.0	0.0	2414.0	7293.0	armcore	['&dc2', '&syn2']	&synch2	-1.309000000000001
1100	1100	['&syn2', '&syn2', '&synch2']	21.747	4.843(23%)	16.904(77%)	23.0	7403.0	0.0	7403.0	2784.0	0.0	2875.0	7321.0	armcore	['&syn2', '&syn2']	&synch2	-0.43599999999999994
1101	1101	['&syn4', '&if -W 300 -K 6 -v', '&st']	20.148	4.471(23%)	15.677(77%)	23.0	7652.0	0.0	7652.0	2784.0	0.0	2882.0	7325.0	armcore	['&syn4', '&if -W 300 -K 6 -v']	&st	0.0
1102	1102	['&syn3', '&syn2', '&synch2']	21.741999999999997	4.843(23%)	16.899(77%)	23.0	7368.0	0.0	7368.0	2784.0	0.0	2880.0	7312.0	armcore	['&syn3', '&syn2']	&synch2	-1.7749999999999986
1103	1103	['&syn4', '&syn2', '&synch2']	18.083	3.975(22%)	14.108(78%)	22.0	7589.0	0.0	7589.0	2784.0	0.0	2879.0	7298.0	armcore	['&syn4', '&syn2']	&synch2	1.1099999999999994
1104	1104	['&b', '&syn2', '&synch2']	23.017	5.091(23%)	17.926(77%)	23.0	7404.0	0.0	7404.0	2784.0	0.0	2879.0	7290.0	armcore	['&b', '&syn2']	&synch2	1.9749999999999979
1105	1105	['&b -d', '&syn2', '&synch2']	22.244	4.843(22%)	17.401(78%)	22.0	7410.0	0.0	7410.0	2784.0	0.0	2877.0	7516.0	armcore	['&b -d', '&syn2']	&synch2	-1.2590000000000003
1106	1106	['&if -W 300 -x -K 6', '&syn2', '&synch2']	21.305	4.648(22%)	16.657(78%)	22.0	7376.0	0.0	7376.0	2784.0	0.0	2414.0	7632.0	armcore	['&if -W 300 -x -K 6', '&syn2']	&synch2	-1.154
1107	1107	['&if -W 300 -g -K 6', '&syn2', '&synch2']	21.625	4.699(22%)	16.926(78%)	22.0	7406.0	0.0	7406.0	2784.0	0.0	2878.0	7706.0	armcore	['&if -W 300 -g -K 6', '&syn2']	&synch2	2.251999999999999
1109	1109	['&synch2', '&syn2', '&synch2']	21.529	4.406(21%)	17.123(79%)	21.0	7335.0	0.0	7335.0	2784.0	0.0	2414.0	7165.0	armcore	['&synch2', '&syn2']	&synch2	-0.8809999999999967
1110	1110	['&dch', '&syn2', '&synch2']	22.855999999999998	4.967(22%)	17.889(78%)	22.0	7285.0	0.0	7285.0	2784.0	0.0	2878.0	7504.0	armcore	['&dch', '&syn2']	&synch2	-0.5479999999999947
1111	1111	['&dch -f', '&syn2', '&synch2']	21.783	4.954(23%)	16.829(77%)	23.0	7280.0	0.0	7280.0	2784.0	0.0	2878.0	7509.0	armcore	['&dch -f', '&syn2']	&synch2	-1.193999999999999
1112	1112	['&syn3']	22.581999999999997	4.967(22%)	17.615(78%)	22.0	7251.0	0.0	7251.0	2784.0	0.0	2413.0	7480.0	armcore	[]	&syn3	2.030000000000001
1113	1113	['&if -W 300 -x -K 6', '&dc2']	22.695999999999998	4.967(22%)	17.729(78%)	22.0	7597.0	0.0	7597.0	2784.0	0.0	2414.0	7405.0	armcore	['&if -W 300 -x -K 6']	&dc2	1.9160000000000004
1114	1114	['&b', '&if -W 300 -K 6 -v', '&st']	20.611	4.595(23%)	16.016(77%)	23.0	7233.0	0.0	7233.0	2784.0	0.0	2414.0	7646.0	armcore	['&b', '&if -W 300 -K 6 -v']	&st	0.0
1115	1115	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn2', '&synch2']	21.528000000000002	4.406(21%)	17.122(79%)	21.0	7321.0	0.0	7321.0	2784.0	0.0	2875.0	7470.0	armcore	['&if -W 300 -K 6 -v', '&mfs', '&st', '&syn2']	&synch2	1.6310000000000002
1116	1116	['&if -W 300 -K 6 -v', '&st', '&syn2', '&synch2']	20.677	4.347(22%)	16.330(78%)	22.0	7346.0	0.0	7346.0	2784.0	0.0	2880.0	7461.0	armcore	['&if -W 300 -K 6 -v', '&st', '&syn2']	&synch2	3.3220000000000027
1117	1117	['&dc2', '&syn3', '&synch2']	22.655	4.719(21%)	17.936(79%)	21.0	7379.0	0.0	7379.0	2784.0	0.0	2875.0	7359.0	armcore	['&dc2', '&syn3']	&synch2	-0.37900000000000134
1118	1118	['&syn2', '&syn3', '&synch2']	21.361	4.872(23%)	16.489(77%)	23.0	7313.0	0.0	7313.0	2784.0	0.0	2876.0	7637.0	armcore	['&syn2', '&syn3']	&synch2	-0.4750000000000014
1119	1119	['&syn3', '&syn3', '&synch2']	22.21	4.843(22%)	17.367(78%)	22.0	7403.0	0.0	7403.0	2784.0	0.0	2876.0	7523.0	armcore	['&syn3', '&syn3']	&synch2	0.11199999999999832
1120	1120	['&syn4', '&syn3', '&synch2']	19.839000000000002	4.334(22%)	15.505(78%)	22.0	7532.0	0.0	7532.0	2784.0	0.0	2414.0	7161.0	armcore	['&syn4', '&syn3']	&synch2	-0.015000000000000568
1121	1121	['&b', '&syn3', '&synch2']	21.228	4.595(22%)	16.633(78%)	22.0	7333.0	0.0	7333.0	2784.0	0.0	2878.0	7318.0	armcore	['&b', '&syn3']	&synch2	1.607999999999997
1122	1122	['&b -d', '&syn3', '&synch2']	21.715999999999998	4.843(23%)	16.873(77%)	23.0	7296.0	0.0	7296.0	2784.0	0.0	2414.0	7297.0	armcore	['&b -d', '&syn3']	&synch2	-0.5549999999999997
1123	1123	['&if -W 300 -x -K 6', '&syn3', '&synch2']	21.195	4.706(23%)	16.489(77%)	23.0	7295.0	0.0	7295.0	2784.0	0.0	2879.0	7275.0	armcore	['&if -W 300 -x -K 6', '&syn3']	&synch2	-0.5019999999999989
1124	1124	['&if -W 300 -g -K 6', '&syn3', '&synch2']	21.184	4.719(23%)	16.465(77%)	23.0	7372.0	0.0	7372.0	2784.0	0.0	2877.0	7498.0	armcore	['&if -W 300 -g -K 6', '&syn3']	&synch2	1.3999999999999986
1125	1125	['&b -d', '&if -W 300 -K 6 -v', '&st']	20.72	4.347(21%)	16.373(79%)	21.0	7233.0	0.0	7233.0	2784.0	0.0	2878.0	7366.0	armcore	['&b -d', '&if -W 300 -K 6 -v']	&st	0.0
1126	1126	['&if -W 300 -y -K 6', '&syn3', '&synch2']	22.665	4.896(22%)	17.769(78%)	22.0	7345.0	0.0	7345.0	2784.0	0.0	2878.0	7364.0	armcore	['&if -W 300 -y -K 6', '&syn3']	&synch2	-0.2890000000000015
